location_id,date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,enso,iod,mjo_phase,mjo_amplitude,latitude,longitude,elevation_m,soil_code,normal_daily_rain_mm
bara,2019-08-12,11.0,29.3,82.7,987.4,16.4,0.2,0.79,3,1.74,25.25,81.73,108.0,3,8.2
bara,2019-08-13,14.3,28.2,87.3,987.2,13.3,0.2,0.79,4,1.7,25.25,81.73,108.0,3,8.2
bara,2019-08-14,18.8,27.8,88.3,986.7,21.6,0.2,0.79,4,1.75,25.25,81.73,108.0,3,8.2
bara,2019-08-15,3.0,29.0,77.6,988.5,20.8,0.2,0.79,4,1.43,25.25,81.73,108.0,3,8.2
bara,2019-08-16,0.9,29.5,73.6,989.5,15.1,0.2,0.79,4,1.33,25.25,81.73,108.0,3,8.2
bara,2019-08-17,2.7,29.7,74.6,990.0,14.3,0.2,0.79,4,1.31,25.25,81.73,108.0,3,8.2
bara,2019-08-18,5.2,29.0,82.7,991.6,10.3,0.2,0.79,4,1.31,25.25,81.73,108.0,3,8.2
bara,2019-08-19,14.4,27.7,88.7,991.6,8.8,0.2,0.79,5,1.32,25.25,81.73,108.0,3,8.2
bara,2019-08-20,45.8,26.7,92.9,990.4,11.8,0.2,0.79,5,2.02,25.25,81.73,108.0,3,8.2
bara,2019-08-21,28.6,26.8,90.2,988.6,14.0,0.2,0.79,5,1.55,25.25,81.73,108.0,3,8.2
bara,2019-08-22,9.2,27.9,87.2,989.1,10.3,0.2,0.79,5,1.15,25.25,81.73,108.0,3,8.2
bara,2019-08-23,6.3,28.1,88.3,989.9,12.7,0.2,0.79,5,1.01,25.25,81.73,108.0,3,8.2
bara,2019-08-24,30.6,27.4,89.2,990.2,10.7,0.2,0.79,6,1.45,25.25,81.73,108.0,3,8.2
bara,2019-08-25,19.1,27.2,89.3,989.4,16.2,0.2,0.79,6,1.13,25.25,81.73,108.0,3,8.2
bara,2019-08-26,6.1,28.5,81.7,989.1,18.7,0.2,0.79,6,0.85,25.25,81.73,108.0,3,8.2
bara,2019-08-27,5.2,28.8,82.3,988.4,19.2,0.2,0.79,6,0.79,25.25,81.73,108.0,3,8.2
bara,2019-08-28,8.7,29.1,84.7,990.0,13.7,0.2,0.79,6,0.85,25.25,81.73,108.0,3,8.2
bara,2019-08-29,6.9,29.0,84.3,991.1,14.2,0.2,0.79,6,0.78,25.25,81.73,108.0,3,8.2
bara,2019-08-30,14.1,29.0,86.7,988.9,10.1,0.2,0.79,7,0.97,25.25,81.73,108.0,3,8.2
bara,2019-08-31,14.3,29.3,85.7,987.5,13.0,0.2,0.79,7,1.0,25.25,81.73,108.0,3,8.2
bara,2019-09-01,2.1,29.8,83.4,988.6,12.0,0.31,0.79,7,0.66,25.25,81.73,108.0,3,8.2
bara,2019-09-02,10.7,30.1,82.9,988.9,9.2,0.31,0.79,7,0.9,25.25,81.73,108.0,3,8.2
bara,2019-09-03,22.7,28.7,87.3,988.4,11.4,0.31,0.79,8,1.33,25.25,81.73,108.0,3,8.2
bara,2019-09-04,8.4,29.0,85.3,987.4,18.6,0.31,0.79,7,0.91,25.25,81.73,108.0,3,8.2
bara,2019-09-05,2.9,29.5,81.7,987.0,18.2,0.31,0.79,8,0.82,25.25,81.73,108.0,3,8.2
bara,2019-09-06,2.1,29.9,80.7,986.3,18.1,0.31,0.79,8,0.85,25.25,81.73,108.0,3,8.2
bara,2019-09-07,13.0,29.4,83.3,986.9,15.6,0.31,0.79,8,1.33,25.25,81.73,108.0,3,8.2
bara,2019-09-08,15.0,28.5,85.3,987.2,19.7,0.31,0.79,1,1.45,25.25,81.73,108.0,3,8.2
bara,2019-09-09,8.9,28.4,87.2,986.3,20.4,0.31,0.79,8,1.21,25.25,81.73,108.0,3,8.2
bara,2019-09-10,19.9,28.3,89.2,987.1,8.6,0.31,0.79,1,1.7,25.25,81.73,108.0,3,8.2
bara,2019-09-11,36.6,28.4,89.3,988.7,13.9,0.31,0.79,1,2.18,25.25,81.73,108.0,3,8.2
bara,2019-09-12,39.5,27.4,91.3,989.7,19.4,0.31,0.79,1,2.31,25.25,81.73,108.0,3,8.2
bara,2019-09-13,12.4,27.6,88.2,989.9,13.9,0.31,0.79,2,1.68,25.25,81.73,108.0,3,8.2
bara,2019-09-14,7.4,28.4,84.6,991.4,14.5,0.31,0.79,1,1.49,25.25,81.73,108.0,3,8.2
bara,2019-09-15,6.5,29.0,82.1,991.8,12.3,0.31,0.79,1,1.52,25.25,81.73,108.0,3,8.2
bara,2019-09-16,12.3,28.8,84.3,990.7,11.0,0.31,0.79,2,1.78,25.25,81.73,108.0,3,8.2
bara,2019-09-17,21.4,27.6,91.2,992.1,11.5,0.31,0.79,2,2.03,25.25,81.73,108.0,3,8.2
bara,2019-09-18,15.8,26.7,91.6,995.6,12.5,0.31,0.79,2,1.89,25.25,81.73,108.0,3,8.2
bara,2019-09-19,6.1,26.9,90.3,996.8,17.0,0.31,0.79,2,1.64,25.25,81.73,108.0,3,8.2
bara,2019-09-20,4.0,27.8,86.7,995.5,10.3,0.31,0.79,2,1.6,25.25,81.73,108.0,3,8.2
bara,2019-09-21,5.1,28.0,87.1,994.9,9.4,0.31,0.79,3,1.63,25.25,81.73,108.0,3,8.2
bara,2019-09-22,6.2,27.3,88.7,996.5,13.3,0.31,0.79,3,1.64,25.25,81.73,108.0,3,8.2
bara,2019-09-23,18.0,26.9,89.7,997.5,13.6,0.31,0.79,3,1.84,25.25,81.73,108.0,3,8.2
bara,2019-09-24,12.6,26.6,90.7,997.5,17.3,0.31,0.79,4,1.65,25.25,81.73,108.0,3,8.2
bara,2019-09-25,12.6,26.5,87.2,997.9,22.8,0.31,0.79,4,1.6,25.25,81.73,108.0,3,8.2
bara,2019-09-26,7.9,26.0,88.6,999.5,21.4,0.31,0.79,4,1.55,25.25,81.73,108.0,3,8.2
bara,2019-09-27,48.6,25.4,91.1,998.8,13.4,0.31,0.79,4,2.29,25.25,81.73,108.0,3,8.2
bara,2019-09-28,27.3,25.1,90.2,996.1,16.2,0.31,0.79,4,1.78,25.25,81.73,108.0,3,8.2
bara,2019-09-29,16.0,25.3,89.2,996.2,18.7,0.31,0.79,5,1.43,25.25,81.73,108.0,3,8.2
bara,2019-09-30,1.9,25.7,85.3,996.2,17.2,0.31,0.79,4,1.16,25.25,81.73,108.0,3,8.2
bara,2019-10-01,8.5,25.7,89.7,996.5,10.4,0.51,0.65,5,1.26,25.25,81.73,108.0,3,8.2
bara,2019-10-02,25.4,25.3,91.6,995.9,14.6,0.51,0.65,5,1.47,25.25,81.73,108.0,3,8.2
bara,2019-10-03,17.6,24.9,92.9,996.1,12.6,0.51,0.65,5,1.22,25.25,81.73,108.0,3,8.2
bara,2019-10-04,3.2,26.2,88.3,996.9,11.3,0.51,0.65,5,0.93,25.25,81.73,108.0,3,8.2
bara,2019-10-05,0.0,26.9,80.2,997.0,9.2,0.51,0.65,5,0.8,25.25,81.73,108.0,3,8.2
bara,2019-10-06,0.0,26.8,79.2,998.0,10.2,0.51,0.65,5,0.74,25.25,81.73,108.0,3,8.2
bara,2019-10-07,0.0,26.6,77.6,998.6,10.4,0.51,0.65,6,0.7,25.25,81.73,108.0,3,8.2
bara,2019-10-08,0.0,26.5,77.3,998.4,9.1,0.51,0.65,6,0.66,25.25,81.73,108.0,3,8.2
bara,2019-10-09,0.0,26.3,79.7,998.2,8.1,0.51,0.65,6,0.63,25.25,81.73,108.0,3,8.2
bara,2019-10-10,0.0,26.5,80.6,998.1,9.6,0.51,0.65,6,0.61,25.25,81.73,108.0,3,8.2
bara,2019-10-11,0.0,26.0,74.6,998.2,9.9,0.51,0.65,6,0.6,25.25,81.73,108.0,3,8.2
bara,2019-10-12,0.0,26.4,70.2,999.0,5.7,0.51,0.65,7,0.6,25.25,81.73,108.0,3,8.2
bara,2019-10-13,0.0,25.8,71.6,999.5,9.9,0.51,0.65,7,0.61,25.25,81.73,108.0,3,8.2
bara,2019-10-14,0.0,25.7,70.3,1000.3,7.1,0.51,0.65,7,0.63,25.25,81.73,108.0,3,8.2
bara,2019-10-15,0.0,25.4,73.2,1000.9,7.1,0.51,0.65,7,0.66,25.25,81.73,108.0,3,8.2
bara,2019-10-16,0.0,25.4,75.3,1001.1,7.4,0.51,0.65,7,0.7,25.25,81.73,108.0,3,8.2
bara,2019-10-17,0.3,25.3,77.7,1001.0,8.5,0.51,0.65,8,0.75,25.25,81.73,108.0,3,8.2
bara,2019-10-18,0.0,26.2,75.6,1000.9,8.0,0.51,0.65,8,0.8,25.25,81.73,108.0,3,8.2
bara,2019-10-19,3.2,25.7,85.0,1001.9,11.0,0.51,0.65,8,0.93,25.25,81.73,108.0,3,8.2
bara,2019-10-20,4.1,24.5,90.7,1001.7,7.1,0.51,0.65,8,1.02,25.25,81.73,108.0,3,8.2
bara,2019-10-21,0.0,25.1,81.4,999.7,11.9,0.51,0.65,8,0.98,25.25,81.73,108.0,3,8.2
bara,2019-10-22,0.0,24.4,71.2,997.6,11.0,0.51,0.65,1,1.05,25.25,81.73,108.0,3,8.2
bara,2019-10-23,0.0,23.8,76.2,997.4,9.6,0.51,0.65,1,1.12,25.25,81.73,108.0,3,8.2
bara,2019-10-24,0.0,24.1,76.2,997.9,10.3,0.51,0.65,1,1.18,25.25,81.73,108.0,3,8.2
bara,2019-10-25,0.0,22.6,77.9,999.0,14.2,0.51,0.65,1,1.25,25.25,81.73,108.0,3,8.2
bara,2019-10-26,0.0,22.8,79.3,1000.4,12.1,0.51,0.65,1,1.3,25.25,81.73,108.0,3,8.2
bara,2019-10-27,0.0,23.5,78.7,1000.4,7.2,0.51,0.65,1,1.36,25.25,81.73,108.0,3,8.2
bara,2019-10-28,0.0,25.1,75.7,1001.0,7.5,0.51,0.65,2,1.4,25.25,81.73,108.0,3,8.2
bara,2019-10-29,0.0,24.4,78.6,1001.3,7.2,0.51,0.65,2,1.44,25.25,81.73,108.0,3,8.2
bara,2019-10-30,0.0,24.8,73.6,1000.0,11.1,0.51,0.65,2,1.47,25.25,81.73,108.0,3,8.2
bara,2019-10-31,0.0,24.7,77.3,999.5,11.2,0.51,0.65,2,1.49,25.25,81.73,108.0,3,8.2
bara,2019-11-01,0.0,24.9,75.7,999.6,8.9,0.72,0.46,2,1.5,25.25,81.73,108.0,3,8.2
bara,2019-11-02,0.0,26.0,70.7,1000.3,6.7,0.72,0.46,3,1.5,25.25,81.73,108.0,3,8.2
bara,2019-11-03,0.0,26.8,70.1,1000.8,14.5,0.72,0.46,3,1.49,25.25,81.73,108.0,3,8.2
bara,2019-11-04,0.5,25.6,73.9,1000.9,15.2,0.72,0.46,3,1.48,25.25,81.73,108.0,3,8.2
bara,2019-11-05,0.0,24.4,67.4,999.0,18.2,0.72,0.46,3,1.44,25.25,81.73,108.0,3,8.2
bara,2019-11-06,0.0,22.9,65.1,997.8,9.6,0.72,0.46,3,1.4,25.25,81.73,108.0,3,8.2
bara,2019-11-07,0.0,23.2,65.2,998.3,9.6,0.72,0.46,4,1.36,25.25,81.73,108.0,3,8.2
bara,2019-11-08,0.0,23.1,70.6,999.5,8.8,0.72,0.46,4,1.3,25.25,81.73,108.0,3,8.2
bara,2019-11-09,0.0,23.9,73.2,999.6,6.7,0.72,0.46,4,1.25,25.25,81.73,108.0,3,8.2
bara,2019-11-10,0.0,24.1,71.3,999.8,11.5,0.72,0.46,4,1.18,25.25,81.73,108.0,3,8.2
bara,2019-11-11,0.0,22.9,64.0,999.8,14.2,0.72,0.46,4,1.12,25.25,81.73,108.0,3,8.2
bara,2019-11-12,0.0,22.9,67.6,1001.1,9.5,0.72,0.46,5,1.05,25.25,81.73,108.0,3,8.2
bara,2019-11-13,0.0,23.5,66.5,1002.8,8.9,0.72,0.46,5,0.98,25.25,81.73,108.0,3,8.2
bara,2019-11-14,0.0,23.1,67.8,1003.1,7.7,0.72,0.46,5,0.92,25.25,81.73,108.0,3,8.2
bara,2019-11-15,0.0,21.8,64.8,1002.1,10.3,0.72,0.46,5,0.85,25.25,81.73,108.0,3,8.2
bara,2019-11-16,0.0,21.9,69.1,1001.5,9.3,0.72,0.46,5,0.8,25.25,81.73,108.0,3,8.2
bara,2019-11-17,0.0,23.1,69.7,1001.2,16.9,0.72,0.46,5,0.74,25.25,81.73,108.0,3,8.2
bara,2019-11-18,0.0,22.3,63.3,1002.0,13.9,0.72,0.46,6,0.7,25.25,81.73,108.0,3,8.2
bara,2019-11-19,0.0,21.8,65.6,1001.6,13.6,0.72,0.46,6,0.66,25.25,81.73,108.0,3,8.2
bara,2019-11-20,0.0,21.8,66.5,1002.1,9.7,0.72,0.46,6,0.63,25.25,81.73,108.0,3,8.2
bara,2019-11-21,0.0,21.5,66.4,1003.4,9.3,0.72,0.46,6,0.61,25.25,81.73,108.0,3,8.2
bara,2019-11-22,0.0,20.9,68.5,1003.6,8.1,0.72,0.46,6,0.6,25.25,81.73,108.0,3,8.2
bara,2019-11-23,0.0,20.8,68.6,1003.1,9.9,0.72,0.46,7,0.6,25.25,81.73,108.0,3,8.2
bara,2019-11-24,0.0,21.5,68.7,1002.0,13.6,0.72,0.46,7,0.61,25.25,81.73,108.0,3,8.2
bara,2019-11-25,0.0,22.1,70.6,1002.7,8.7,0.72,0.46,7,0.63,25.25,81.73,108.0,3,8.2
bara,2019-11-26,0.0,22.2,75.4,1002.5,9.3,0.72,0.46,7,0.66,25.25,81.73,108.0,3,8.2
bara,2019-11-27,0.0,22.8,73.1,1002.6,10.0,0.72,0.46,7,0.7,25.25,81.73,108.0,3,8.2
bara,2019-11-28,0.0,23.0,73.1,1002.7,9.7,0.72,0.46,8,0.74,25.25,81.73,108.0,3,8.2
bara,2019-11-29,0.0,22.5,73.2,1002.6,8.8,0.72,0.46,8,0.8,25.25,81.73,108.0,3,8.2
bara,2019-11-30,0.0,21.4,73.3,1003.0,8.7,0.72,0.46,8,0.85,25.25,81.73,108.0,3,8.2
bara,2019-12-01,0.0,21.1,76.7,1003.3,10.2,0.75,0.34,8,0.92,25.25,81.73,108.0,3,8.2
bara,2019-12-02,0.0,20.7,73.4,1004.0,10.6,0.75,0.34,8,0.98,25.25,81.73,108.0,3,8.2
bara,2019-12-03,0.0,18.8,66.0,1004.4,11.0,0.75,0.34,1,1.05,25.25,81.73,108.0,3,8.2
bara,2019-12-04,0.0,17.6,63.2,1006.4,10.6,0.75,0.34,1,1.12,25.25,81.73,108.0,3,8.2
bara,2019-12-05,0.0,17.7,62.2,1007.5,7.9,0.75,0.34,1,1.18,25.25,81.73,108.0,3,8.2
bara,2019-12-06,0.0,18.2,66.6,1006.7,9.2,0.75,0.34,1,1.25,25.25,81.73,108.0,3,8.2
bara,2019-12-07,0.0,19.3,72.2,1005.4,9.5,0.75,0.34,1,1.3,25.25,81.73,108.0,3,8.2
bara,2019-12-08,0.0,19.8,71.7,1005.3,6.9,0.75,0.34,1,1.36,25.25,81.73,108.0,3,8.2
bara,2019-12-09,0.0,19.6,68.6,1004.9,9.7,0.75,0.34,2,1.4,25.25,81.73,108.0,3,8.2
bara,2019-12-10,0.0,18.6,69.7,1002.7,9.2,0.75,0.34,2,1.44,25.25,81.73,108.0,3,8.2
bara,2019-12-11,0.0,18.5,67.8,1001.4,10.0,0.75,0.34,2,1.47,25.25,81.73,108.0,3,8.2
bara,2019-12-12,0.3,20.2,68.5,1001.0,15.8,0.75,0.34,2,1.5,25.25,81.73,108.0,3,8.2
bara,2019-12-13,18.0,19.4,84.1,1002.2,20.7,0.75,0.34,3,1.93,25.25,81.73,108.0,3,8.2
bara,2019-12-14,0.7,18.5,87.6,1005.3,12.7,0.75,0.34,3,1.52,25.25,81.73,108.0,3,8.2
bara,2019-12-15,3.8,17.8,87.7,1005.2,9.2,0.75,0.34,3,1.58,25.25,81.73,108.0,3,8.2
bara,2019-12-16,0.0,16.9,78.9,1005.7,9.6,0.75,0.34,3,1.47,25.25,81.73,108.0,3,8.2
bara,2019-12-17,0.0,14.6,78.3,1007.2,11.4,0.75,0.34,3,1.44,25.25,81.73,108.0,3,8.2
bara,2019-12-18,0.0,12.7,80.2,1007.4,11.6,0.75,0.34,3,1.4,25.25,81.73,108.0,3,8.2
bara,2019-12-19,0.0,12.0,82.3,1005.8,9.3,0.75,0.34,4,1.36,25.25,81.73,108.0,3,8.2
bara,2019-12-20,0.0,12.6,81.5,1003.6,9.9,0.75,0.34,4,1.3,25.25,81.73,108.0,3,8.2
bara,2019-12-21,0.0,14.7,79.1,1003.6,9.7,0.75,0.34,4,1.25,25.25,81.73,108.0,3,8.2
bara,2019-12-22,0.0,16.0,80.1,1004.1,10.0,0.75,0.34,4,1.18,25.25,81.73,108.0,3,8.2
bara,2019-12-23,0.0,15.2,76.2,1004.6,10.2,0.75,0.34,4,1.12,25.25,81.73,108.0,3,8.2
bara,2019-12-24,1.2,14.4,85.1,1005.5,9.7,0.75,0.34,4,1.08,25.25,81.73,108.0,3,8.2
bara,2019-12-25,0.0,14.5,82.6,1004.5,9.4,0.75,0.34,5,0.98,25.25,81.73,108.0,3,8.2
bara,2019-12-26,0.0,12.0,83.7,1004.5,9.9,0.75,0.34,5,0.92,25.25,81.73,108.0,3,8.2
bara,2019-12-27,0.0,9.6,85.3,1006.1,10.0,0.75,0.34,5,0.85,25.25,81.73,108.0,3,8.2
bara,2019-12-28,0.0,10.1,82.1,1006.9,8.2,0.75,0.34,5,0.8,25.25,81.73,108.0,3,8.2
bara,2019-12-29,0.0,9.5,85.1,1007.0,9.3,0.75,0.34,5,0.74,25.25,81.73,108.0,3,8.2
bara,2019-12-30,0.0,9.0,87.7,1006.9,10.4,0.75,0.34,6,0.7,25.25,81.73,108.0,3,8.2
bara,2019-12-31,0.0,10.8,87.2,1006.9,11.0,0.75,0.34,6,0.66,25.25,81.73,108.0,3,8.2
bara,2020-01-01,2.1,14.8,84.1,1007.7,13.3,0.71,-0.05,6,0.68,25.25,81.73,108.0,3,8.2
bara,2020-01-02,2.6,16.3,83.6,1007.1,14.7,0.71,-0.05,6,0.68,25.25,81.73,108.0,3,8.2
bara,2020-01-03,5.6,16.5,88.6,1004.4,10.2,0.71,-0.05,6,0.74,25.25,81.73,108.0,3,8.2
bara,2020-01-04,0.4,14.9,90.3,1004.2,9.6,0.71,-0.05,7,0.61,25.25,81.73,108.0,3,8.2
bara,2020-01-05,0.0,14.4,82.7,1005.4,12.1,0.71,-0.05,7,0.61,25.25,81.73,108.0,3,8.2
bara,2020-01-06,0.0,15.4,76.2,1006.6,11.1,0.71,-0.05,7,0.63,25.25,81.73,108.0,3,8.2
bara,2020-01-07,0.0,16.4,75.2,1004.2,10.8,0.71,-0.05,7,0.66,25.25,81.73,108.0,3,8.2
bara,2020-01-08,16.8,16.1,89.1,1001.4,15.8,0.71,-0.05,8,1.24,25.25,81.73,108.0,3,8.2
bara,2020-01-09,0.5,15.3,81.2,1004.1,20.4,0.71,-0.05,8,0.76,25.25,81.73,108.0,3,8.2
bara,2020-01-10,0.0,12.3,77.7,1006.8,14.3,0.71,-0.05,8,0.8,25.25,81.73,108.0,3,8.2
bara,2020-01-11,0.0,11.5,75.5,1007.0,10.8,0.71,-0.05,8,0.85,25.25,81.73,108.0,3,8.2
bara,2020-01-12,0.0,12.8,79.2,1004.3,8.9,0.71,-0.05,8,0.92,25.25,81.73,108.0,3,8.2
bara,2020-01-13,0.0,14.6,78.9,1000.8,9.7,0.71,-0.05,8,0.98,25.25,81.73,108.0,3,8.2
bara,2020-01-14,0.0,15.7,84.1,1001.3,9.9,0.71,-0.05,1,1.05,25.25,81.73,108.0,3,8.2
bara,2020-01-15,0.0,17.2,83.5,1002.5,11.2,0.71,-0.05,1,1.12,25.25,81.73,108.0,3,8.2
bara,2020-01-16,0.0,17.3,85.6,1001.2,13.3,0.71,-0.05,1,1.18,25.25,81.73,108.0,3,8.2
bara,2020-01-17,8.3,17.3,89.3,1002.6,10.4,0.71,-0.05,1,1.45,25.25,81.73,108.0,3,8.2
bara,2020-01-18,0.0,16.6,81.6,1004.4,9.8,0.71,-0.05,1,1.3,25.25,81.73,108.0,3,8.2
bara,2020-01-19,0.6,15.2,79.6,1005.1,16.3,0.71,-0.05,1,1.37,25.25,81.73,108.0,3,8.2
bara,2020-01-20,0.0,13.5,78.1,1005.5,10.0,0.71,-0.05,2,1.4,25.25,81.73,108.0,3,8.2
bara,2020-01-21,0.0,14.1,79.9,1006.1,9.1,0.71,-0.05,2,1.44,25.25,81.73,108.0,3,8.2
bara,2020-01-22,0.0,15.3,83.3,1006.2,9.3,0.71,-0.05,2,1.47,25.25,81.73,108.0,3,8.2
bara,2020-01-23,0.0,14.9,71.6,1005.2,18.8,0.71,-0.05,2,1.49,25.25,81.73,108.0,3,8.2
bara,2020-01-24,0.0,13.9,63.9,1004.1,18.4,0.71,-0.05,2,1.5,25.25,81.73,108.0,3,8.2
bara,2020-01-25,0.0,13.4,72.8,1004.0,11.1,0.71,-0.05,3,1.5,25.25,81.73,108.0,3,8.2
bara,2020-01-26,0.0,14.4,73.2,1002.3,12.5,0.71,-0.05,3,1.49,25.25,81.73,108.0,3,8.2
bara,2020-01-27,0.0,16.0,73.4,1000.3,9.3,0.71,-0.05,3,1.47,25.25,81.73,108.0,3,8.2
bara,2020-01-28,1.7,18.8,72.7,998.4,13.5,0.71,-0.05,3,1.48,25.25,81.73,108.0,3,8.2
bara,2020-01-29,0.0,18.3,80.5,1002.0,13.7,0.71,-0.05,3,1.4,25.25,81.73,108.0,3,8.2
bara,2020-01-30,0.0,16.3,70.1,1003.9,16.4,0.71,-0.05,4,1.36,25.25,81.73,108.0,3,8.2
bara,2020-01-31,0.0,14.9,61.4,1003.0,11.3,0.71,-0.05,4,1.3,25.25,81.73,108.0,3,8.2
bara,2020-02-01,0.0,15.2,61.8,1005.0,11.0,0.66,-0.05,4,1.25,25.25,81.73,108.0,3,8.2
bara,2020-02-02,0.0,14.3,64.4,1006.8,14.0,0.66,-0.05,4,1.18,25.25,81.73,108.0,3,8.2
bara,2020-02-03,0.0,14.6,62.1,1006.3,11.0,0.66,-0.05,4,1.12,25.25,81.73,108.0,3,8.2
bara,2020-02-04,0.0,16.4,63.2,1003.7,10.2,0.66,-0.05,4,1.05,25.25,81.73,108.0,3,8.2
bara,2020-02-05,0.0,15.9,68.2,1003.4,14.8,0.66,-0.05,5,0.98,25.25,81.73,108.0,3,8.2
bara,2020-02-06,0.0,16.3,62.1,1003.8,9.7,0.66,-0.05,5,0.92,25.25,81.73,108.0,3,8.2
bara,2020-02-07,0.0,17.0,62.1,1005.0,10.6,0.66,-0.05,5,0.85,25.25,81.73,108.0,3,8.2
bara,2020-02-08,0.0,16.0,60.4,1007.3,12.7,0.66,-0.05,5,0.8,25.25,81.73,108.0,3,8.2
bara,2020-02-09,0.0,15.6,61.7,1008.1,11.2,0.66,-0.05,5,0.74,25.25,81.73,108.0,3,8.2
bara,2020-02-10,0.0,16.1,64.2,1006.5,10.8,0.66,-0.05,6,0.7,25.25,81.73,108.0,3,8.2
bara,2020-02-11,0.0,17.0,59.1,1006.5,10.7,0.66,-0.05,6,0.66,25.25,81.73,108.0,3,8.2
bara,2020-02-12,0.0,17.5,57.9,1005.9,12.5,0.66,-0.05,6,0.63,25.25,81.73,108.0,3,8.2
bara,2020-02-13,0.0,20.5,55.5,1002.2,21.9,0.66,-0.05,6,0.61,25.25,81.73,108.0,3,8.2
bara,2020-02-14,0.0,21.4,51.4,999.1,23.4,0.66,-0.05,6,0.6,25.25,81.73,108.0,3,8.2
bara,2020-02-15,0.0,19.3,50.1,1000.9,17.4,0.66,-0.05,7,0.6,25.25,81.73,108.0,3,8.2
bara,2020-02-16,0.0,19.2,52.7,1003.2,12.6,0.66,-0.05,7,0.61,25.25,81.73,108.0,3,8.2
bara,2020-02-17,0.0,19.2,57.2,1004.2,16.0,0.66,-0.05,7,0.63,25.25,81.73,108.0,3,8.2
bara,2020-02-18,0.0,19.6,47.8,1002.3,17.0,0.66,-0.05,7,0.66,25.25,81.73,108.0,3,8.2
bara,2020-02-19,0.0,20.3,49.4,1002.2,10.7,0.66,-0.05,7,0.7,25.25,81.73,108.0,3,8.2
bara,2020-02-20,0.0,21.9,51.0,1002.0,16.7,0.66,-0.05,8,0.74,25.25,81.73,108.0,3,8.2
bara,2020-02-21,5.1,21.2,65.4,1004.3,22.2,0.66,-0.05,8,0.92,25.25,81.73,108.0,3,8.2
bara,2020-02-22,1.8,21.4,78.3,1005.5,14.0,0.66,-0.05,8,0.9,25.25,81.73,108.0,3,8.2
bara,2020-02-23,0.0,21.5,74.5,1003.6,9.4,0.66,-0.05,8,0.92,25.25,81.73,108.0,3,8.2
bara,2020-02-24,0.0,21.3,72.1,1000.4,10.0,0.66,-0.05,8,0.98,25.25,81.73,108.0,3,8.2
bara,2020-02-25,3.6,20.0,77.5,1000.0,16.8,0.66,-0.05,1,1.14,25.25,81.73,108.0,3,8.2
bara,2020-02-26,0.0,18.8,75.1,1002.0,14.6,0.66,-0.05,1,1.12,25.25,81.73,108.0,3,8.2
bara,2020-02-27,0.0,19.2,69.9,1003.0,10.5,0.66,-0.05,1,1.18,25.25,81.73,108.0,3,8.2
bara,2020-02-28,0.0,20.8,64.4,1001.7,9.6,0.66,-0.05,1,1.25,25.25,81.73,108.0,3,8.2
bara,2020-02-29,0.0,22.2,63.8,1000.0,10.0,0.66,-0.05,1,1.3,25.25,81.73,108.0,3,8.2
bara,2020-03-01,0.0,22.4,67.1,1000.4,9.1,0.57,-0.05,1,1.36,25.25,81.73,108.0,3,8.2
bara,2020-03-02,0.4,23.1,67.8,999.5,13.4,0.57,-0.05,2,1.41,25.25,81.73,108.0,3,8.2
bara,2020-03-03,0.3,23.4,67.9,998.1,10.7,0.57,-0.05,2,1.45,25.25,81.73,108.0,3,8.2
bara,2020-03-04,0.9,22.9,66.1,998.1,10.2,0.57,-0.05,2,1.49,25.25,81.73,108.0,3,8.2
bara,2020-03-05,0.6,23.0,65.4,997.6,16.2,0.57,-0.05,2,1.5,25.25,81.73,108.0,3,8.2
bara,2020-03-06,0.6,23.4,65.1,997.3,19.8,0.57,-0.05,2,1.51,25.25,81.73,108.0,3,8.2
bara,2020-03-07,0.0,22.2,70.2,1000.3,17.1,0.57,-0.05,3,1.5,25.25,81.73,108.0,3,8.2
bara,2020-03-08,0.0,21.6,64.6,1001.8,18.6,0.57,-0.05,3,1.49,25.25,81.73,108.0,3,8.2
bara,2020-03-09,0.0,20.7,50.9,1000.1,18.6,0.57,-0.05,3,1.47,25.25,81.73,108.0,3,8.2
bara,2020-03-10,0.0,20.2,57.7,1000.0,9.9,0.57,-0.05,3,1.44,25.25,81.73,108.0,3,8.2
bara,2020-03-11,1.9,22.2,72.9,998.7,11.7,0.57,-0.05,3,1.45,25.25,81.73,108.0,3,8.2
bara,2020-03-12,0.0,24.7,70.5,999.8,12.5,0.57,-0.05,4,1.36,25.25,81.73,108.0,3,8.2
bara,2020-03-13,24.9,23.4,79.7,1001.1,15.2,0.57,-0.05,4,1.78,25.25,81.73,108.0,3,8.2
bara,2020-03-14,0.5,21.5,82.3,1001.0,15.1,0.57,-0.05,4,1.26,25.25,81.73,108.0,3,8.2
bara,2020-03-15,0.0,20.6,79.6,1002.2,12.3,0.57,-0.05,4,1.18,25.25,81.73,108.0,3,8.2
bara,2020-03-16,0.0,21.3,70.2,1002.8,12.3,0.57,-0.05,4,1.12,25.25,81.73,108.0,3,8.2
bara,2020-03-17,0.0,21.3,62.5,1003.2,11.2,0.57,-0.05,5,1.05,25.25,81.73,108.0,3,8.2
bara,2020-03-18,0.0,23.0,54.9,1001.4,13.0,0.57,-0.05,5,0.98,25.25,81.73,108.0,3,8.2
